algorithm,auroc,dataset,fpr,skill,tpr
AutoEncoder,0.7088262088297126,Kitting Experiment,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.40154170e-04
 1.40154170e-04 2.80308339e-04 2.80308339e-04 4.20462509e-04
 4.20462509e-04 7.00770848e-04 7.00770848e-04 1.40154170e-03
 1.40154170e-03 1.54169587e-03 1.54169587e-03 1.82200420e-03
 1.82200420e-03 2.24246671e-03 2.24246671e-03 2.38262088e-03
 2.38262088e-03 3.08339173e-03 3.08339173e-03 3.50385424e-03
 3.50385424e-03 4.62508760e-03 4.62508760e-03 5.74632095e-03
 5.74632095e-03 5.88647512e-03 5.88647512e-03 6.30693763e-03
 6.30693763e-03 6.58724597e-03 6.58724597e-03 6.86755431e-03
 6.86755431e-03 7.70847933e-03 7.70847933e-03 1.06517169e-02
 1.06517169e-02 1.12123336e-02 1.12123336e-02 1.17729502e-02
 1.17729502e-02 1.31744919e-02 1.31744919e-02 1.49964961e-02
 1.49964961e-02 1.59775753e-02 1.59775753e-02 1.73791170e-02
 1.73791170e-02 1.77995795e-02 1.77995795e-02 1.83601962e-02
 1.83601962e-02 1.90609671e-02 1.90609671e-02 2.00420463e-02
 2.00420463e-02 2.14435879e-02 2.14435879e-02 2.18640505e-02
 2.18640505e-02 2.24246671e-02 2.24246671e-02 2.29852838e-02
 2.29852838e-02 2.34057463e-02 2.34057463e-02 2.35459005e-02
 2.35459005e-02 2.38262088e-02 2.38262088e-02 2.41065172e-02
 2.41065172e-02 2.43868255e-02 2.43868255e-02 2.57883672e-02
 2.57883672e-02 2.59285214e-02 2.59285214e-02 2.81709881e-02
 2.81709881e-02 2.83111423e-02 2.83111423e-02 2.88717589e-02
 2.88717589e-02 2.97126840e-02 2.97126840e-02 2.98528381e-02
 2.98528381e-02 3.18149965e-02 3.18149965e-02 3.23756132e-02
 3.23756132e-02 3.27960757e-02 3.27960757e-02 3.36370007e-02
 3.36370007e-02 3.40574632e-02 3.40574632e-02 3.46180799e-02
 3.46180799e-02 3.53188507e-02 3.53188507e-02 3.72810091e-02
 3.72810091e-02 3.77014716e-02 3.77014716e-02 3.86825508e-02
 3.86825508e-02 4.21864050e-02 4.21864050e-02 4.23265592e-02
 4.23265592e-02 4.31674842e-02 4.31674842e-02 4.70918010e-02
 4.70918010e-02 4.72319552e-02 4.72319552e-02 5.08759636e-02
 5.08759636e-02 5.12964261e-02 5.12964261e-02 5.19971969e-02
 5.19971969e-02 5.21373511e-02 5.21373511e-02 5.33987386e-02
 5.33987386e-02 5.39593553e-02 5.39593553e-02 5.76033637e-02
 5.76033637e-02 6.83952348e-02 6.83952348e-02 6.92361598e-02
 6.92361598e-02 7.14786265e-02 7.14786265e-02 7.91871058e-02
 7.91871058e-02 8.12894184e-02 8.12894184e-02 8.96986685e-02
 8.96986685e-02 9.02592852e-02 9.02592852e-02 9.79677645e-02
 9.79677645e-02 9.86685354e-02 9.86685354e-02 9.92291521e-02
 9.92291521e-02 1.07358094e-01 1.07358094e-01 1.21793973e-01
 1.21793973e-01 1.22214436e-01 1.22214436e-01 1.32305536e-01
 1.32305536e-01 1.48843728e-01 1.48843728e-01 1.53468816e-01
 1.53468816e-01 1.55851437e-01 1.55851437e-01 1.69166083e-01
 1.69166083e-01 1.89628591e-01 1.89628591e-01 2.03083392e-01
 2.03083392e-01 2.26348984e-01 2.26348984e-01 2.28731605e-01
 2.28731605e-01 2.29432376e-01 2.29432376e-01 2.37281009e-01
 2.37281009e-01 2.40644709e-01 2.40644709e-01 2.59004905e-01
 2.59004905e-01 2.61807989e-01 2.61807989e-01 2.73300631e-01
 2.73300631e-01 2.90679748e-01 2.90679748e-01 2.92221444e-01
 2.92221444e-01 3.21373511e-01 3.21373511e-01 3.32305536e-01
 3.32305536e-01 3.48563420e-01 3.48563420e-01 3.52067274e-01
 3.52067274e-01 3.59074982e-01 3.59074982e-01 3.71268395e-01
 3.71268395e-01 3.73230554e-01 3.73230554e-01 3.77014716e-01
 3.77014716e-01 3.92151367e-01 3.92151367e-01 4.09810792e-01
 4.09810792e-01 4.17098809e-01 4.17098809e-01 4.20042046e-01
 4.20042046e-01 4.22845130e-01 4.22845130e-01 4.27610371e-01
 4.27610371e-01 4.40084093e-01 4.40084093e-01 4.45830413e-01
 4.45830413e-01 4.54519972e-01 4.54519972e-01 4.61948143e-01
 4.61948143e-01 4.80448493e-01 4.80448493e-01 4.82690960e-01
 4.82690960e-01 5.10721794e-01 5.10721794e-01 5.14365802e-01
 5.14365802e-01 5.19971969e-01 5.19971969e-01 5.24176594e-01
 5.24176594e-01 5.25578136e-01 5.25578136e-01 5.40854940e-01
 5.40854940e-01 5.45480028e-01 5.45480028e-01 5.51366503e-01
 5.51366503e-01 5.64400841e-01 5.64400841e-01 5.71548704e-01
 5.71548704e-01 5.72389629e-01 5.72389629e-01 5.77575333e-01
 5.77575333e-01 5.79817800e-01 5.79817800e-01 5.83461808e-01
 5.83461808e-01 5.84302733e-01 5.84302733e-01 6.02943238e-01
 6.02943238e-01 6.08128942e-01 6.08128942e-01 6.19060967e-01
 6.19060967e-01 6.32235459e-01 6.32235459e-01 6.35879467e-01
 6.35879467e-01 6.36019622e-01 6.36019622e-01 6.46110722e-01
 6.46110722e-01 6.56762439e-01 6.56762439e-01 6.56902593e-01
 6.56902593e-01 6.59705676e-01 6.59705676e-01 7.01892081e-01
 7.01892081e-01 7.06517169e-01 7.06517169e-01 7.07778556e-01
 7.07778556e-01 7.11983181e-01 7.11983181e-01 7.14085494e-01
 7.14085494e-01 7.15767344e-01 7.15767344e-01 7.38752628e-01
 7.38752628e-01 7.53889278e-01 7.53889278e-01 7.63980378e-01
 7.63980378e-01 7.69866854e-01 7.69866854e-01 7.81499650e-01
 7.81499650e-01 7.85423966e-01 7.85423966e-01 7.88927821e-01
 7.88927821e-01 7.92011212e-01 7.92011212e-01 7.93552908e-01
 7.93552908e-01 7.98598458e-01 7.98598458e-01 7.99299229e-01
 7.99299229e-01 8.10932025e-01 8.10932025e-01 8.13735109e-01
 8.13735109e-01 8.14576034e-01 8.14576034e-01 8.16538192e-01
 8.16538192e-01 8.20182200e-01 8.20182200e-01 8.31114226e-01
 8.31114226e-01 8.31955151e-01 8.31955151e-01 8.36440084e-01
 8.36440084e-01 8.43027330e-01 8.43027330e-01 8.50175193e-01
 8.50175193e-01 8.63349685e-01 8.63349685e-01 8.65171689e-01
 8.65171689e-01 8.75683252e-01 8.75683252e-01 8.75823406e-01
 8.75823406e-01 8.81569727e-01 8.81569727e-01 8.88717589e-01
 8.88717589e-01 8.99789769e-01 8.99789769e-01 9.00490540e-01
 9.00490540e-01 9.02733006e-01 9.02733006e-01 9.04134548e-01
 9.04134548e-01 9.17869657e-01 9.17869657e-01 9.19271198e-01
 9.19271198e-01 9.27540294e-01 9.27540294e-01 9.54590049e-01
 9.54590049e-01 9.55430974e-01 9.55430974e-01 9.58514366e-01
 9.58514366e-01 9.77154870e-01 9.77154870e-01 9.78135950e-01
 9.78135950e-01 9.86124737e-01 9.86124737e-01 1.00000000e+00]",3.0,"[0.         0.00416667 0.0375     0.0375     0.1125     0.1125
 0.125      0.125      0.12916667 0.12916667 0.14583333 0.14583333
 0.15       0.15       0.1625     0.1625     0.175      0.175
 0.17916667 0.17916667 0.18333333 0.18333333 0.1875     0.1875
 0.19166667 0.19166667 0.19583333 0.19583333 0.2        0.2
 0.20416667 0.20416667 0.20833333 0.20833333 0.2125     0.2125
 0.21666667 0.21666667 0.22083333 0.22083333 0.22916667 0.22916667
 0.24583333 0.24583333 0.25416667 0.25416667 0.2625     0.2625
 0.26666667 0.26666667 0.275      0.275      0.27916667 0.27916667
 0.2875     0.2875     0.29166667 0.29166667 0.29583333 0.29583333
 0.3        0.3        0.3125     0.3125     0.32083333 0.32083333
 0.32916667 0.32916667 0.33333333 0.33333333 0.3375     0.3375
 0.34166667 0.34166667 0.34583333 0.34583333 0.35       0.35
 0.35416667 0.35416667 0.35833333 0.35833333 0.3625     0.3625
 0.37083333 0.37083333 0.375      0.375      0.38333333 0.38333333
 0.3875     0.3875     0.39166667 0.39166667 0.39583333 0.39583333
 0.4        0.4        0.40416667 0.40416667 0.40833333 0.40833333
 0.4125     0.4125     0.41666667 0.41666667 0.42083333 0.42083333
 0.425      0.425      0.42916667 0.42916667 0.43333333 0.43333333
 0.4375     0.4375     0.44166667 0.44166667 0.44583333 0.44583333
 0.45       0.45       0.45416667 0.45416667 0.45833333 0.45833333
 0.4625     0.4625     0.46666667 0.46666667 0.47083333 0.47083333
 0.475      0.475      0.47916667 0.47916667 0.48333333 0.48333333
 0.4875     0.4875     0.49166667 0.49166667 0.49583333 0.49583333
 0.5        0.5        0.50416667 0.50416667 0.50833333 0.50833333
 0.5125     0.5125     0.51666667 0.51666667 0.52083333 0.52083333
 0.525      0.525      0.52916667 0.52916667 0.53333333 0.53333333
 0.5375     0.5375     0.54166667 0.54166667 0.54583333 0.54583333
 0.55       0.55       0.55416667 0.55416667 0.55833333 0.55833333
 0.5625     0.5625     0.56666667 0.56666667 0.57083333 0.57083333
 0.575      0.575      0.57916667 0.57916667 0.58333333 0.58333333
 0.5875     0.5875     0.59166667 0.59166667 0.59583333 0.59583333
 0.6        0.6        0.60416667 0.60416667 0.6125     0.6125
 0.61666667 0.61666667 0.62083333 0.62083333 0.625      0.625
 0.62916667 0.62916667 0.63333333 0.63333333 0.6375     0.6375
 0.64166667 0.64166667 0.64583333 0.64583333 0.65       0.65
 0.65416667 0.65416667 0.65833333 0.65833333 0.6625     0.6625
 0.66666667 0.66666667 0.67083333 0.67083333 0.675      0.675
 0.67916667 0.67916667 0.68333333 0.68333333 0.6875     0.6875
 0.69166667 0.69166667 0.69583333 0.69583333 0.7        0.7
 0.70416667 0.70416667 0.70833333 0.70833333 0.7125     0.7125
 0.71666667 0.71666667 0.72083333 0.72083333 0.725      0.725
 0.72916667 0.72916667 0.73333333 0.73333333 0.7375     0.7375
 0.74166667 0.74166667 0.74583333 0.74583333 0.75       0.75
 0.75416667 0.75416667 0.75833333 0.75833333 0.7625     0.7625
 0.76666667 0.76666667 0.77083333 0.77083333 0.775      0.775
 0.77916667 0.77916667 0.78333333 0.78333333 0.7875     0.7875
 0.79166667 0.79166667 0.79583333 0.79583333 0.8        0.8
 0.80416667 0.80416667 0.80833333 0.80833333 0.8125     0.8125
 0.81666667 0.81666667 0.82083333 0.82083333 0.825      0.825
 0.82916667 0.82916667 0.83333333 0.83333333 0.8375     0.8375
 0.84166667 0.84166667 0.84583333 0.84583333 0.85       0.85
 0.85416667 0.85416667 0.85833333 0.85833333 0.8625     0.8625
 0.87083333 0.87083333 0.875      0.875      0.87916667 0.87916667
 0.88333333 0.88333333 0.8875     0.8875     0.89166667 0.89166667
 0.89583333 0.89583333 0.90416667 0.90416667 0.90833333 0.90833333
 0.9125     0.9125     0.91666667 0.91666667 0.92083333 0.92083333
 0.925      0.925      0.92916667 0.92916667 0.93333333 0.93333333
 0.9375     0.9375     0.94166667 0.94166667 0.94583333 0.94583333
 0.95       0.95       0.95416667 0.95416667 0.95833333 0.95833333
 0.9625     0.9625     0.96666667 0.96666667 0.97083333 0.97083333
 0.975      0.975      0.97916667 0.97916667 0.98333333 0.98333333
 0.9875     0.9875     0.99166667 0.99166667 0.99583333 0.99583333
 1.         1.        ]"
LSTM-AD,0.9688413921980845,Kitting Experiment,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.40154170e-04
 1.40154170e-04 2.80308339e-04 2.80308339e-04 4.20462509e-04
 4.20462509e-04 5.60616678e-04 5.60616678e-04 7.00770848e-04
 7.00770848e-04 9.81079187e-04 9.81079187e-04 1.12123336e-03
 1.12123336e-03 1.40154170e-03 1.40154170e-03 1.68185004e-03
 1.68185004e-03 1.82200420e-03 1.82200420e-03 1.96215837e-03
 1.96215837e-03 2.24246671e-03 2.24246671e-03 2.38262088e-03
 2.38262088e-03 2.52277505e-03 2.52277505e-03 2.94323756e-03
 2.94323756e-03 3.22354590e-03 3.22354590e-03 3.36370007e-03
 3.36370007e-03 3.50385424e-03 3.50385424e-03 3.78416258e-03
 3.78416258e-03 4.90539594e-03 4.90539594e-03 6.86755431e-03
 6.86755431e-03 7.28801682e-03 7.28801682e-03 8.82971268e-03
 8.82971268e-03 1.09320252e-02 1.09320252e-02 1.37351086e-02
 1.37351086e-02 1.87806587e-02 1.87806587e-02 2.15837421e-02
 2.15837421e-02 2.24246671e-02 2.24246671e-02 2.35459005e-02
 2.35459005e-02 3.12543798e-02 3.12543798e-02 3.13945340e-02
 3.13945340e-02 3.50385424e-02 3.50385424e-02 5.36790470e-02
 5.36790470e-02 6.26489138e-02 6.26489138e-02 1.59495445e-01
 1.59495445e-01 1.76594254e-01 1.76594254e-01 2.17939734e-01
 2.17939734e-01 2.82410652e-01 2.82410652e-01 3.72810091e-01
 3.72810091e-01 3.84442887e-01 3.84442887e-01 4.19901892e-01
 4.19901892e-01 4.21864050e-01 4.21864050e-01 5.05956552e-01
 5.05956552e-01 5.56552207e-01 5.56552207e-01 6.25227751e-01
 6.25227751e-01 6.74562018e-01 6.74562018e-01 7.23055361e-01
 7.23055361e-01 7.44498949e-01 7.44498949e-01 7.52768045e-01
 7.52768045e-01 9.98458304e-01 1.00000000e+00]",3.0,"[0.         0.00416667 0.34166667 0.34166667 0.6        0.6
 0.63333333 0.63333333 0.6375     0.6375     0.64583333 0.64583333
 0.65416667 0.65416667 0.67083333 0.67083333 0.71666667 0.71666667
 0.75       0.75       0.79583333 0.79583333 0.80833333 0.80833333
 0.82916667 0.82916667 0.84166667 0.84166667 0.84583333 0.84583333
 0.85       0.85       0.85416667 0.85416667 0.85833333 0.85833333
 0.8625     0.8625     0.87083333 0.87083333 0.875      0.875
 0.87916667 0.87916667 0.88333333 0.88333333 0.8875     0.8875
 0.89166667 0.89166667 0.89583333 0.89583333 0.9        0.9
 0.90416667 0.90416667 0.90833333 0.90833333 0.9125     0.9125
 0.91666667 0.91666667 0.92083333 0.92083333 0.925      0.925
 0.92916667 0.92916667 0.93333333 0.93333333 0.9375     0.9375
 0.94166667 0.94166667 0.94583333 0.94583333 0.95       0.95
 0.95416667 0.95416667 0.95833333 0.95833333 0.9625     0.9625
 0.96666667 0.96666667 0.97083333 0.97083333 0.975      0.975
 0.97916667 0.97916667 0.98333333 0.98333333 0.9875     0.9875
 0.99166667 0.99166667 0.99583333 0.99583333 1.         1.
 1.        ]"
LSTM-ED,0.7269230320018688,Kitting Experiment,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.40154170e-04
 1.40154170e-04 2.80308339e-04 2.80308339e-04 4.20462509e-04
 4.20462509e-04 7.00770848e-04 7.00770848e-04 8.40925018e-04
 8.40925018e-04 1.26138753e-03 1.26138753e-03 1.54169587e-03
 1.54169587e-03 1.68185004e-03 1.68185004e-03 1.82200420e-03
 1.82200420e-03 2.10231254e-03 2.10231254e-03 3.78416258e-03
 3.78416258e-03 4.62508760e-03 4.62508760e-03 4.90539594e-03
 4.90539594e-03 5.18570427e-03 5.18570427e-03 5.46601261e-03
 5.46601261e-03 5.74632095e-03 5.74632095e-03 6.44709180e-03
 6.44709180e-03 7.14786265e-03 7.14786265e-03 8.12894184e-03
 8.12894184e-03 8.54940434e-03 8.54940434e-03 1.05115627e-02
 1.05115627e-02 1.10721794e-02 1.10721794e-02 1.42957253e-02
 1.42957253e-02 1.52768045e-02 1.52768045e-02 1.58374212e-02
 1.58374212e-02 1.62578837e-02 1.62578837e-02 1.79397337e-02
 1.79397337e-02 1.83601962e-02 1.83601962e-02 1.89208129e-02
 1.89208129e-02 1.94814296e-02 1.94814296e-02 2.03223546e-02
 2.03223546e-02 2.13034338e-02 2.13034338e-02 2.17238963e-02
 2.17238963e-02 2.21443588e-02 2.21443588e-02 2.38262088e-02
 2.38262088e-02 2.41065172e-02 2.41065172e-02 2.42466713e-02
 2.42466713e-02 2.52277505e-02 2.52277505e-02 2.64891381e-02
 2.64891381e-02 2.76103714e-02 2.76103714e-02 2.90119131e-02
 2.90119131e-02 2.91520673e-02 2.91520673e-02 2.98528381e-02
 2.98528381e-02 3.04134548e-02 3.04134548e-02 3.08339173e-02
 3.08339173e-02 3.09740715e-02 3.09740715e-02 3.16748423e-02
 3.16748423e-02 3.23756132e-02 3.23756132e-02 3.43377715e-02
 3.43377715e-02 3.44779257e-02 3.44779257e-02 3.50385424e-02
 3.50385424e-02 3.70007008e-02 3.70007008e-02 4.06447092e-02
 4.06447092e-02 4.09250175e-02 4.09250175e-02 4.62508760e-02
 4.62508760e-02 4.76524177e-02 4.76524177e-02 4.84933427e-02
 4.84933427e-02 5.10161177e-02 5.10161177e-02 5.12964261e-02
 5.12964261e-02 5.50805886e-02 5.50805886e-02 5.62018220e-02
 5.62018220e-02 5.63419762e-02 5.63419762e-02 5.64821303e-02
 5.64821303e-02 5.66222845e-02 5.66222845e-02 5.71829012e-02
 5.71829012e-02 5.91450596e-02 5.91450596e-02 5.95655221e-02
 5.95655221e-02 5.99859846e-02 5.99859846e-02 6.25087596e-02
 6.25087596e-02 6.65732306e-02 6.65732306e-02 7.37210932e-02
 7.37210932e-02 8.01681850e-02 8.01681850e-02 8.15697267e-02
 8.15697267e-02 8.40925018e-02 8.40925018e-02 9.48843728e-02
 9.48843728e-02 1.06096706e-01 1.06096706e-01 1.06517169e-01
 1.06517169e-01 1.07358094e-01 1.07358094e-01 1.11843027e-01
 1.11843027e-01 1.12123336e-01 1.12123336e-01 1.23615978e-01
 1.23615978e-01 1.33146461e-01 1.33146461e-01 1.33847232e-01
 1.33847232e-01 1.35108619e-01 1.35108619e-01 1.38332165e-01
 1.38332165e-01 1.40854940e-01 1.40854940e-01 1.45760336e-01
 1.45760336e-01 1.47302032e-01 1.47302032e-01 1.60056062e-01
 1.60056062e-01 1.64400841e-01 1.64400841e-01 1.65662228e-01
 1.65662228e-01 1.67764541e-01 1.67764541e-01 1.79397337e-01
 1.79397337e-01 1.88507358e-01 1.88507358e-01 1.88647512e-01
 1.88647512e-01 1.91871058e-01 1.91871058e-01 1.93693062e-01
 1.93693062e-01 2.07428171e-01 2.07428171e-01 2.12613875e-01
 2.12613875e-01 2.14576034e-01 2.14576034e-01 2.15837421e-01
 2.15837421e-01 2.20462509e-01 2.20462509e-01 2.25367905e-01
 2.25367905e-01 2.33216538e-01 2.33216538e-01 2.34898388e-01
 2.34898388e-01 2.54379818e-01 2.54379818e-01 2.64611072e-01
 2.64611072e-01 2.75963560e-01 2.75963560e-01 3.00210231e-01
 3.00210231e-01 3.10021023e-01 3.10021023e-01 3.19831815e-01
 3.19831815e-01 3.50946041e-01 3.50946041e-01 3.57393132e-01
 3.57393132e-01 3.60196216e-01 3.60196216e-01 3.62298528e-01
 3.62298528e-01 3.63279608e-01 3.63279608e-01 3.64821303e-01
 3.64821303e-01 3.68745620e-01 3.68745620e-01 3.71408549e-01
 3.71408549e-01 3.94113525e-01 3.94113525e-01 4.07147863e-01
 4.07147863e-01 4.07288017e-01 4.07288017e-01 4.15276804e-01
 4.15276804e-01 4.15697267e-01 4.15697267e-01 4.17939734e-01
 4.17939734e-01 4.18500350e-01 4.18500350e-01 4.28170988e-01
 4.28170988e-01 4.40925018e-01 4.40925018e-01 4.46250876e-01
 4.46250876e-01 4.48773651e-01 4.48773651e-01 4.53258584e-01
 4.53258584e-01 4.75823406e-01 4.75823406e-01 4.77785564e-01
 4.77785564e-01 4.82130343e-01 4.82130343e-01 4.83111423e-01
 4.83111423e-01 4.93622985e-01 4.93622985e-01 5.06517169e-01
 5.06517169e-01 5.07217940e-01 5.07217940e-01 5.07358094e-01
 5.07358094e-01 5.09320252e-01 5.09320252e-01 5.13384723e-01
 5.13384723e-01 5.34548003e-01 5.34548003e-01 5.35669236e-01
 5.35669236e-01 5.37491240e-01 5.37491240e-01 5.40854940e-01
 5.40854940e-01 5.43097407e-01 5.43097407e-01 5.56131745e-01
 5.56131745e-01 5.63279608e-01 5.63279608e-01 5.66082691e-01
 5.66082691e-01 5.66362999e-01 5.66362999e-01 5.70707779e-01
 5.70707779e-01 5.83041345e-01 5.83041345e-01 5.95094604e-01
 5.95094604e-01 5.96355992e-01 5.96355992e-01 6.12193413e-01
 6.12193413e-01 6.16678346e-01 6.16678346e-01 6.22284513e-01
 6.22284513e-01 6.36159776e-01 6.36159776e-01 6.36720392e-01
 6.36720392e-01 6.48773651e-01 6.48773651e-01 6.59845830e-01
 6.59845830e-01 6.67133847e-01 6.67133847e-01 6.74842327e-01
 6.74842327e-01 6.86475123e-01 6.86475123e-01 6.86615277e-01
 6.86615277e-01 6.88437281e-01 6.88437281e-01 6.89558514e-01
 6.89558514e-01 6.90259285e-01 6.90259285e-01 6.90399439e-01
 6.90399439e-01 6.96285915e-01 6.96285915e-01 7.01892081e-01
 7.01892081e-01 7.20252278e-01 7.20252278e-01 7.23055361e-01
 7.23055361e-01 7.27540294e-01 7.27540294e-01 7.32025228e-01
 7.32025228e-01 7.32585844e-01 7.32585844e-01 7.40434478e-01
 7.40434478e-01 7.46320953e-01 7.46320953e-01 7.59495445e-01
 7.59495445e-01 7.76033637e-01 7.76033637e-01 7.82060266e-01
 7.82060266e-01 7.85003504e-01 7.85003504e-01 7.89768746e-01
 7.89768746e-01 7.90049054e-01 7.90049054e-01 7.92011212e-01
 7.92011212e-01 8.12193413e-01 8.12193413e-01 8.13454800e-01
 8.13454800e-01 8.25227751e-01 8.25227751e-01 8.26629292e-01
 8.26629292e-01 8.62228451e-01 8.62228451e-01 8.66573231e-01
 8.66573231e-01 8.81569727e-01 8.81569727e-01 8.90960056e-01
 8.90960056e-01 8.93622985e-01 8.93622985e-01 9.29362299e-01
 9.29362299e-01 9.29502453e-01 9.29502453e-01 9.46881570e-01
 9.46881570e-01 1.00000000e+00]",3.0,"[0.         0.00416667 0.0375     0.0375     0.10416667 0.10416667
 0.125      0.125      0.12916667 0.12916667 0.13333333 0.13333333
 0.1375     0.1375     0.14166667 0.14166667 0.14583333 0.14583333
 0.15       0.15       0.15416667 0.15416667 0.15833333 0.15833333
 0.1625     0.1625     0.17083333 0.17083333 0.175      0.175
 0.17916667 0.17916667 0.18333333 0.18333333 0.1875     0.1875
 0.19166667 0.19166667 0.20416667 0.20416667 0.20833333 0.20833333
 0.2125     0.2125     0.21666667 0.21666667 0.22083333 0.22083333
 0.225      0.225      0.22916667 0.22916667 0.23333333 0.23333333
 0.24166667 0.24166667 0.25       0.25       0.25416667 0.25416667
 0.25833333 0.25833333 0.2625     0.2625     0.26666667 0.26666667
 0.27083333 0.27083333 0.275      0.275      0.27916667 0.27916667
 0.28333333 0.28333333 0.2875     0.2875     0.29166667 0.29166667
 0.29583333 0.29583333 0.3        0.3        0.30416667 0.30416667
 0.30833333 0.30833333 0.3125     0.3125     0.31666667 0.31666667
 0.32083333 0.32083333 0.325      0.325      0.32916667 0.32916667
 0.33333333 0.33333333 0.3375     0.3375     0.34166667 0.34166667
 0.34583333 0.34583333 0.35       0.35       0.35416667 0.35416667
 0.35833333 0.35833333 0.3625     0.3625     0.36666667 0.36666667
 0.37083333 0.37083333 0.375      0.375      0.37916667 0.37916667
 0.38333333 0.38333333 0.3875     0.3875     0.39166667 0.39166667
 0.39583333 0.39583333 0.4        0.4        0.40833333 0.40833333
 0.4125     0.4125     0.41666667 0.41666667 0.42083333 0.42083333
 0.425      0.425      0.42916667 0.42916667 0.43333333 0.43333333
 0.4375     0.4375     0.44166667 0.44166667 0.44583333 0.44583333
 0.45       0.45       0.45416667 0.45416667 0.45833333 0.45833333
 0.4625     0.4625     0.46666667 0.46666667 0.47083333 0.47083333
 0.475      0.475      0.47916667 0.47916667 0.48333333 0.48333333
 0.4875     0.4875     0.49166667 0.49166667 0.49583333 0.49583333
 0.5        0.5        0.50416667 0.50416667 0.50833333 0.50833333
 0.5125     0.5125     0.51666667 0.51666667 0.52083333 0.52083333
 0.525      0.525      0.52916667 0.52916667 0.53333333 0.53333333
 0.54166667 0.54166667 0.54583333 0.54583333 0.55       0.55
 0.55833333 0.55833333 0.5625     0.5625     0.56666667 0.56666667
 0.57083333 0.57083333 0.575      0.575      0.57916667 0.57916667
 0.58333333 0.58333333 0.59166667 0.59166667 0.59583333 0.59583333
 0.6        0.6        0.60416667 0.60416667 0.60833333 0.60833333
 0.6125     0.6125     0.61666667 0.61666667 0.62083333 0.62083333
 0.625      0.625      0.62916667 0.62916667 0.63333333 0.63333333
 0.6375     0.6375     0.64583333 0.64583333 0.65       0.65
 0.65416667 0.65416667 0.65833333 0.65833333 0.6625     0.6625
 0.66666667 0.66666667 0.67083333 0.67083333 0.675      0.675
 0.67916667 0.67916667 0.68333333 0.68333333 0.6875     0.6875
 0.69166667 0.69166667 0.69583333 0.69583333 0.7        0.7
 0.70416667 0.70416667 0.7125     0.7125     0.71666667 0.71666667
 0.725      0.725      0.72916667 0.72916667 0.73333333 0.73333333
 0.74166667 0.74166667 0.74583333 0.74583333 0.75       0.75
 0.75416667 0.75416667 0.75833333 0.75833333 0.7625     0.7625
 0.76666667 0.76666667 0.77083333 0.77083333 0.775      0.775
 0.77916667 0.77916667 0.78333333 0.78333333 0.7875     0.7875
 0.79166667 0.79166667 0.8        0.8        0.80416667 0.80416667
 0.80833333 0.80833333 0.8125     0.8125     0.81666667 0.81666667
 0.82083333 0.82083333 0.825      0.825      0.82916667 0.82916667
 0.83333333 0.83333333 0.8375     0.8375     0.84166667 0.84166667
 0.84583333 0.84583333 0.85       0.85       0.85416667 0.85416667
 0.85833333 0.85833333 0.8625     0.8625     0.86666667 0.86666667
 0.87083333 0.87083333 0.875      0.875      0.87916667 0.87916667
 0.88333333 0.88333333 0.8875     0.8875     0.89166667 0.89166667
 0.89583333 0.89583333 0.9        0.9        0.90416667 0.90416667
 0.90833333 0.90833333 0.9125     0.9125     0.91666667 0.91666667
 0.92083333 0.92083333 0.925      0.925      0.92916667 0.92916667
 0.93333333 0.93333333 0.9375     0.9375     0.94166667 0.94166667
 0.94583333 0.94583333 0.95       0.95       0.95833333 0.95833333
 0.9625     0.9625     0.96666667 0.96666667 0.97083333 0.97083333
 0.975      0.975      0.97916667 0.97916667 0.98333333 0.98333333
 0.9875     0.9875     0.99166667 0.99166667 0.99583333 0.99583333
 1.         1.        ]"
